ID_MATRICULA;IN_TRANSPORTE_PUBLICO;TP_ETAPA_ENSINO;IN_REGULAR;IN_EJA;CO_ENTIDADE;CO_MUNICIPIO
447321749;0.0;70.0;0.0;1.0;31069108;3138609
447321750;0.0;71.0;0.0;1.0;31069108;3138609
447321751;0.0;70.0;0.0;1.0;31069108;3138609
447321752;0.0;71.0;0.0;1.0;31069108;3138609
447321753;0.0;71.0;0.0;1.0;31069108;3138609
447321754;0.0;70.0;0.0;1.0;31069108;3138609
447321755;0.0;70.0;0.0;1.0;31069108;3138609
447321756;0.0;70.0;0.0;1.0;31069108;3138609
447321757;0.0;70.0;0.0;1.0;31069108;3138609
447321758;1.0;71.0;0.0;1.0;31069108;3138609
447321759;0.0;70.0;0.0;1.0;31069108;3138609
447321760;0.0;70.0;0.0;1.0;31069108;3138609
447321761;0.0;71.0;0.0;1.0;31069108;3138609
447321762;0.0;70.0;0.0;1.0;31069108;3138609
447321763;0.0;70.0;0.0;1.0;31069108;3138609
447321764;0.0;70.0;0.0;1.0;31069108;3138609
447321765;0.0;70.0;0.0;1.0;31069108;3138609
447321766;0.0;70.0;0.0;1.0;31069108;3138609
447321767;0.0;70.0;0.0;1.0;31069108;3138609
447321768;0.0;70.0;0.0;1.0;31069108;3138609
447321769;0.0;70.0;0.0;1.0;31069108;3138609
447321770;0.0;70.0;0.0;1.0;31069108;3138609
447321771;0.0;71.0;0.0;1.0;31069108;3138609
447321772;0.0;70.0;0.0;1.0;31069108;3138609
447321773;1.0;71.0;0.0;1.0;31069108;3138609
447321774;0.0;70.0;0.0;1.0;31069108;3138609
447321775;0.0;70.0;0.0;1.0;31069108;3138609
447321776;0.0;70.0;0.0;1.0;31069108;3138609
447321777;0.0;70.0;0.0;1.0;31069108;3138609
447321778;0.0;70.0;0.0;1.0;31069108;3138609
447321779;0.0;70.0;0.0;1.0;31069108;3138609
447321780;0.0;71.0;0.0;1.0;31069108;3138609
447321781;0.0;70.0;0.0;1.0;31069108;3138609
447321782;0.0;71.0;0.0;1.0;31069108;3138609
447321783;0.0;70.0;0.0;1.0;31069108;3138609
447321784;0.0;70.0;0.0;1.0;31069108;3138609
447321785;0.0;71.0;0.0;1.0;31069108;3138609
447321786;0.0;70.0;0.0;1.0;31069108;3138609
447321787;1.0;71.0;0.0;1.0;31069108;3138609
447321788;0.0;70.0;0.0;1.0;31069108;3138609
447321789;0.0;70.0;0.0;1.0;31069108;3138609
447321790;0.0;71.0;0.0;1.0;31069108;3138609
447321791;0.0;70.0;0.0;1.0;31069108;3138609
447321792;0.0;70.0;0.0;1.0;31069108;3138609
447321793;0.0;70.0;0.0;1.0;31069108;3138609
447321794;0.0;70.0;0.0;1.0;31069108;3138609
447321795;0.0;70.0;0.0;1.0;31069108;3138609
447321796;0.0;71.0;0.0;1.0;31069108;3138609
447321797;0.0;70.0;0.0;1.0;31069108;3138609
447321798;1.0;71.0;0.0;1.0;31069108;3138609
447321799;0.0;70.0;0.0;1.0;31069108;3138609
447321800;0.0;71.0;0.0;1.0;31069108;3138609
447321801;0.0;70.0;0.0;1.0;31069108;3138609
447321802;0.0;70.0;0.0;1.0;31069108;3138609
447321803;0.0;70.0;0.0;1.0;31069108;3138609
447321804;0.0;70.0;0.0;1.0;31069108;3138609
447321805;0.0;70.0;0.0;1.0;31069108;3138609
447321806;0.0;70.0;0.0;1.0;31069108;3138609
447321807;0.0;71.0;0.0;1.0;31069108;3138609
447321808;0.0;71.0;0.0;1.0;31069108;3138609
447321809;0.0;71.0;0.0;1.0;31069108;3138609
447321810;0.0;71.0;0.0;1.0;31069108;3138609
447321811;0.0;70.0;0.0;1.0;31069108;3138609
447321812;0.0;70.0;0.0;1.0;31069108;3138609
447321813;0.0;71.0;0.0;1.0;31069108;3138609
447321814;0.0;70.0;0.0;1.0;31069108;3138609
447321817;0.0;70.0;0.0;1.0;31069108;3138609
447321818;0.0;71.0;0.0;1.0;31069108;3138609
447321819;0.0;71.0;0.0;1.0;31069108;3138609
447321820;0.0;71.0;0.0;1.0;31069108;3138609
447321822;0.0;71.0;0.0;1.0;31069108;3138609
447321823;0.0;71.0;0.0;1.0;31069108;3138609
447321824;0.0;70.0;0.0;1.0;31069108;3138609
447321825;0.0;70.0;0.0;1.0;31069108;3138609
447321826;0.0;70.0;0.0;1.0;31069108;3138609
447321828;0.0;71.0;0.0;1.0;31069108;3138609
447321829;0.0;71.0;0.0;1.0;31069108;3138609
447321830;0.0;71.0;0.0;1.0;31069108;3138609
447321832;0.0;70.0;0.0;1.0;31069108;3138609
447321834;0.0;70.0;0.0;1.0;31069108;3138609
447321835;0.0;70.0;0.0;1.0;31069108;3138609
447321836;0.0;71.0;0.0;1.0;31069108;3138609
447321837;0.0;71.0;0.0;1.0;31069108;3138609
447321838;0.0;71.0;0.0;1.0;31069108;3138609
447321839;0.0;70.0;0.0;1.0;31069108;3138609
447321840;0.0;71.0;0.0;1.0;31069108;3138609
447321842;0.0;70.0;0.0;1.0;31069108;3138609
447321843;0.0;70.0;0.0;1.0;31069108;3138609
447321845;0.0;70.0;0.0;1.0;31069108;3138609
447321846;0.0;70.0;0.0;1.0;31069108;3138609
447321850;0.0;70.0;0.0;1.0;31069108;3138609
447321851;0.0;71.0;0.0;1.0;31069108;3138609
447321852;0.0;71.0;0.0;1.0;31069108;3138609
447321857;0.0;70.0;0.0;1.0;31069108;3138609
447321858;0.0;71.0;0.0;1.0;31069108;3138609
447321859;0.0;71.0;0.0;1.0;31069108;3138609
447321860;0.0;70.0;0.0;1.0;31069108;3138609
447321861;0.0;71.0;0.0;1.0;31069108;3138609
447321862;0.0;70.0;0.0;1.0;31069108;3138609
447321863;0.0;71.0;0.0;1.0;31069108;3138609
447321868;0.0;71.0;0.0;1.0;31069108;3138609
447321869;0.0;71.0;0.0;1.0;31069108;3138609
447321870;0.0;71.0;0.0;1.0;31069108;3138609
447321871;0.0;71.0;0.0;1.0;31069108;3138609
447321872;0.0;71.0;0.0;1.0;31069108;3138609
447321877;0.0;70.0;0.0;1.0;31069108;3138609
447321879;0.0;70.0;0.0;1.0;31069108;3138609
447321880;0.0;70.0;0.0;1.0;31069108;3138609
447321881;0.0;70.0;0.0;1.0;31069108;3138609
447321883;0.0;70.0;0.0;1.0;31069108;3138609
447321884;0.0;70.0;0.0;1.0;31069108;3138609
447393318;0.0;38.0;1.0;0.0;31069019;3138609
447393320;0.0;38.0;1.0;0.0;31069019;3138609
447393322;0.0;38.0;1.0;0.0;31069019;3138609
447393323;0.0;38.0;1.0;0.0;31069019;3138609
447393327;0.0;38.0;1.0;0.0;31069019;3138609
447393328;0.0;38.0;1.0;0.0;31069019;3138609
447393333;0.0;38.0;1.0;0.0;31069019;3138609
447393334;0.0;38.0;1.0;0.0;31069019;3138609
447393335;0.0;38.0;1.0;0.0;31069019;3138609
447393337;0.0;26.0;1.0;0.0;31069019;3138609
447393338;0.0;38.0;1.0;0.0;31069019;3138609
447393339;1.0;27.0;1.0;0.0;31069019;3138609
447393340;0.0;38.0;1.0;0.0;31069019;3138609
447393352;1.0;25.0;1.0;0.0;31069019;3138609
447393354;0.0;38.0;1.0;0.0;31069019;3138609
447393356;1.0;26.0;1.0;0.0;31069019;3138609
447393358;0.0;27.0;1.0;0.0;31069019;3138609
447393359;0.0;27.0;1.0;0.0;31069019;3138609
447393367;0.0;38.0;1.0;0.0;31069019;3138609
447393369;0.0;26.0;1.0;0.0;31069019;3138609
447393371;0.0;26.0;1.0;0.0;31069019;3138609
447393375;0.0;25.0;1.0;0.0;31069019;3138609
447393379;0.0;38.0;1.0;0.0;31069019;3138609
447393381;0.0;25.0;1.0;0.0;31069019;3138609
447393382;0.0;20.0;1.0;0.0;31069019;3138609
447393383;0.0;26.0;1.0;0.0;31069019;3138609
447393384;0.0;26.0;1.0;0.0;31069019;3138609
447393385;0.0;25.0;1.0;0.0;31069019;3138609
447393388;0.0;38.0;1.0;0.0;31069019;3138609
447393389;0.0;27.0;1.0;0.0;31069019;3138609
447393390;1.0;27.0;1.0;0.0;31069019;3138609
447393391;0.0;38.0;1.0;0.0;31069019;3138609
447393392;1.0;27.0;1.0;0.0;31069019;3138609
447393393;0.0;27.0;1.0;0.0;31069019;3138609
447393394;0.0;25.0;1.0;0.0;31069019;3138609
447393395;0.0;41.0;1.0;0.0;31069019;3138609
447393397;0.0;41.0;1.0;0.0;31069019;3138609
447393399;0.0;26.0;1.0;0.0;31069019;3138609
447393401;0.0;38.0;1.0;0.0;31069019;3138609
447393402;1.0;21.0;1.0;0.0;31069019;3138609
447393405;0.0;27.0;1.0;0.0;31069019;3138609
447393408;0.0;27.0;1.0;0.0;31069019;3138609
447393409;0.0;27.0;1.0;0.0;31069019;3138609
447393411;0.0;27.0;1.0;0.0;31069019;3138609
447393413;0.0;27.0;1.0;0.0;31069019;3138609
447393414;0.0;27.0;1.0;0.0;31069019;3138609
447393415;0.0;27.0;1.0;0.0;31069019;3138609
447393417;0.0;27.0;1.0;0.0;31069019;3138609
447393419;0.0;25.0;1.0;0.0;31069019;3138609
447393422;0.0;27.0;1.0;0.0;31069019;3138609
447393423;0.0;27.0;1.0;0.0;31069019;3138609
447393424;0.0;27.0;1.0;0.0;31069019;3138609
447393426;0.0;27.0;1.0;0.0;31069019;3138609
447393427;0.0;26.0;1.0;0.0;31069019;3138609
447393429;0.0;25.0;1.0;0.0;31069019;3138609
447393433;0.0;27.0;1.0;0.0;31069019;3138609
447393438;0.0;27.0;1.0;0.0;31069019;3138609
447393441;0.0;27.0;1.0;0.0;31069019;3138609
447393442;0.0;27.0;1.0;0.0;31069019;3138609
447393445;0.0;27.0;1.0;0.0;31069019;3138609
447393446;0.0;27.0;1.0;0.0;31069019;3138609
447393447;0.0;27.0;1.0;0.0;31069019;3138609
447393448;0.0;26.0;1.0;0.0;31069019;3138609
447393449;1.0;27.0;1.0;0.0;31069019;3138609
447393450;0.0;27.0;1.0;0.0;31069019;3138609
447393451;0.0;27.0;1.0;0.0;31069019;3138609
447393452;0.0;26.0;1.0;0.0;31069019;3138609
447393453;0.0;27.0;1.0;0.0;31069019;3138609
447393454;0.0;27.0;1.0;0.0;31069019;3138609
447393455;0.0;27.0;1.0;0.0;31069019;3138609
447393456;0.0;26.0;1.0;0.0;31069019;3138609
447393457;0.0;27.0;1.0;0.0;31069019;3138609
447393458;0.0;27.0;1.0;0.0;31069019;3138609
447393459;0.0;27.0;1.0;0.0;31069019;3138609
447393460;0.0;27.0;1.0;0.0;31069019;3138609
447393461;0.0;27.0;1.0;0.0;31069019;3138609
447393462;0.0;21.0;1.0;0.0;31069019;3138609
447393463;0.0;21.0;1.0;0.0;31069019;3138609
447393464;0.0;20.0;1.0;0.0;31069019;3138609
447393465;0.0;21.0;1.0;0.0;31069019;3138609
447393466;0.0;21.0;1.0;0.0;31069019;3138609
447393467;0.0;21.0;1.0;0.0;31069019;3138609
447393468;0.0;21.0;1.0;0.0;31069019;3138609
447393469;0.0;21.0;1.0;0.0;31069019;3138609
447393470;0.0;27.0;1.0;0.0;31069019;3138609
447393471;0.0;27.0;1.0;0.0;31069019;3138609
447393472;0.0;27.0;1.0;0.0;31069019;3138609
447393473;0.0;25.0;1.0;0.0;31069019;3138609
447393474;0.0;20.0;1.0;0.0;31069019;3138609
447393475;0.0;26.0;1.0;0.0;31069019;3138609
447393476;0.0;26.0;1.0;0.0;31069019;3138609
447393477;0.0;27.0;1.0;0.0;31069019;3138609
447393478;1.0;26.0;1.0;0.0;31069019;3138609
447393479;0.0;27.0;1.0;0.0;31069019;3138609
447393480;1.0;27.0;1.0;0.0;31069019;3138609
447393481;0.0;27.0;1.0;0.0;31069019;3138609
447393482;0.0;25.0;1.0;0.0;31069019;3138609
447393483;0.0;20.0;1.0;0.0;31069019;3138609
447393484;0.0;21.0;1.0;0.0;31069019;3138609
447393485;1.0;27.0;1.0;0.0;31069019;3138609
447393486;0.0;26.0;1.0;0.0;31069019;3138609
447393487;1.0;25.0;1.0;0.0;31069019;3138609
447393488;0.0;27.0;1.0;0.0;31069019;3138609
447393489;1.0;25.0;1.0;0.0;31069019;3138609
447393490;0.0;26.0;1.0;0.0;31069019;3138609
447393491;0.0;26.0;1.0;0.0;31069019;3138609
447393492;0.0;26.0;1.0;0.0;31069019;3138609
447393493;0.0;26.0;1.0;0.0;31069019;3138609
447393494;0.0;26.0;1.0;0.0;31069019;3138609
447393495;0.0;26.0;1.0;0.0;31069019;3138609
447393496;0.0;26.0;1.0;0.0;31069019;3138609
447393497;0.0;25.0;1.0;0.0;31069019;3138609
447393498;1.0;25.0;1.0;0.0;31069019;3138609
447393499;0.0;26.0;1.0;0.0;31069019;3138609
447393500;1.0;25.0;1.0;0.0;31069019;3138609
447393501;0.0;26.0;1.0;0.0;31069019;3138609
447393502;0.0;26.0;1.0;0.0;31069019;3138609
447393503;0.0;26.0;1.0;0.0;31069019;3138609
447393504;1.0;25.0;1.0;0.0;31069019;3138609
447393505;0.0;25.0;1.0;0.0;31069019;3138609
447393506;0.0;25.0;1.0;0.0;31069019;3138609
447393507;0.0;26.0;1.0;0.0;31069019;3138609
447393508;1.0;26.0;1.0;0.0;31069019;3138609
447393509;0.0;26.0;1.0;0.0;31069019;3138609
447393510;0.0;25.0;1.0;0.0;31069019;3138609
447393511;0.0;25.0;1.0;0.0;31069019;3138609
447393512;0.0;26.0;1.0;0.0;31069019;3138609
447393513;0.0;26.0;1.0;0.0;31069019;3138609
447393514;0.0;27.0;1.0;0.0;31069019;3138609
447393515;0.0;26.0;1.0;0.0;31069019;3138609
447393516;0.0;26.0;1.0;0.0;31069019;3138609
447393517;1.0;25.0;1.0;0.0;31069019;3138609
447393518;0.0;26.0;1.0;0.0;31069019;3138609
447393519;0.0;25.0;1.0;0.0;31069019;3138609
447393520;0.0;25.0;1.0;0.0;31069019;3138609
447393521;0.0;41.0;1.0;0.0;31069019;3138609
447393522;0.0;41.0;1.0;0.0;31069019;3138609
447393523;0.0;25.0;1.0;0.0;31069019;3138609
447393524;0.0;21.0;1.0;0.0;31069019;3138609
447393525;0.0;41.0;1.0;0.0;31069019;3138609
447393530;0.0;26.0;1.0;0.0;31069019;3138609
447393531;0.0;41.0;1.0;0.0;31069019;3138609
447393532;1.0;41.0;1.0;0.0;31069019;3138609
447393533;0.0;25.0;1.0;0.0;31069019;3138609
447393534;1.0;41.0;1.0;0.0;31069019;3138609
447393541;1.0;25.0;1.0;0.0;31069019;3138609
447393542;0.0;25.0;1.0;0.0;31069019;3138609
447393543;0.0;25.0;1.0;0.0;31069019;3138609
447393544;1.0;25.0;1.0;0.0;31069019;3138609
447393552;0.0;25.0;1.0;0.0;31069019;3138609
447393554;0.0;41.0;1.0;0.0;31069019;3138609
447393556;1.0;25.0;1.0;0.0;31069019;3138609
447393559;0.0;41.0;1.0;0.0;31069019;3138609
447393560;0.0;25.0;1.0;0.0;31069019;3138609
447393561;0.0;25.0;1.0;0.0;31069019;3138609
447393562;0.0;25.0;1.0;0.0;31069019;3138609
447393573;1.0;26.0;1.0;0.0;31069019;3138609
447393580;0.0;41.0;1.0;0.0;31069019;3138609
447393581;1.0;41.0;1.0;0.0;31069019;3138609
447393584;1.0;41.0;1.0;0.0;31069019;3138609
447393587;0.0;41.0;1.0;0.0;31069019;3138609
447393589;0.0;41.0;1.0;0.0;31069019;3138609
447393591;0.0;41.0;1.0;0.0;31069019;3138609
447393593;0.0;41.0;1.0;0.0;31069019;3138609
447393595;0.0;41.0;1.0;0.0;31069019;3138609
447393605;0.0;41.0;1.0;0.0;31069019;3138609
447393617;0.0;41.0;1.0;0.0;31069019;3138609
447393618;0.0;41.0;1.0;0.0;31069019;3138609
447393619;0.0;41.0;1.0;0.0;31069019;3138609
447393620;1.0;41.0;1.0;0.0;31069019;3138609
447393622;0.0;41.0;1.0;0.0;31069019;3138609
447393623;1.0;21.0;1.0;0.0;31069019;3138609
447393624;0.0;25.0;1.0;0.0;31069019;3138609
447393625;0.0;41.0;1.0;0.0;31069019;3138609
447393626;0.0;41.0;1.0;0.0;31069019;3138609
447393631;0.0;27.0;1.0;0.0;31069019;3138609
447393635;0.0;19.0;1.0;0.0;31069019;3138609
447393636;0.0;41.0;1.0;0.0;31069019;3138609
447395137;0.0;38.0;1.0;0.0;31069019;3138609
447395139;1.0;38.0;1.0;0.0;31069019;3138609
447395144;0.0;38.0;1.0;0.0;31069019;3138609
447395146;0.0;38.0;1.0;0.0;31069019;3138609
447395150;0.0;38.0;1.0;0.0;31069019;3138609
447395151;0.0;38.0;1.0;0.0;31069019;3138609
447395161;0.0;38.0;1.0;0.0;31069019;3138609
447395162;0.0;38.0;1.0;0.0;31069019;3138609
447395165;0.0;38.0;1.0;0.0;31069019;3138609
447395166;1.0;27.0;1.0;0.0;31069019;3138609
447395167;0.0;27.0;1.0;0.0;31069019;3138609
447395168;0.0;25.0;1.0;0.0;31069019;3138609
447395169;0.0;38.0;1.0;0.0;31069019;3138609
447395170;0.0;27.0;1.0;0.0;31069019;3138609
447395173;0.0;27.0;1.0;0.0;31069019;3138609
447395174;0.0;26.0;1.0;0.0;31069019;3138609
447395176;0.0;27.0;1.0;0.0;31069019;3138609
447395182;1.0;27.0;1.0;0.0;31069019;3138609
447395183;0.0;38.0;1.0;0.0;31069019;3138609
447395184;0.0;38.0;1.0;0.0;31069019;3138609
447395185;0.0;38.0;1.0;0.0;31069019;3138609
447395187;0.0;38.0;1.0;0.0;31069019;3138609
447395188;0.0;38.0;1.0;0.0;31069019;3138609
447395190;0.0;20.0;1.0;0.0;31069019;3138609
447395192;0.0;25.0;1.0;0.0;31069019;3138609
447395196;0.0;26.0;1.0;0.0;31069019;3138609
447395197;0.0;26.0;1.0;0.0;31069019;3138609
447395199;0.0;27.0;1.0;0.0;31069019;3138609
447395200;0.0;26.0;1.0;0.0;31069019;3138609
447395201;0.0;41.0;1.0;0.0;31069019;3138609
447395206;0.0;38.0;1.0;0.0;31069019;3138609
447395210;0.0;38.0;1.0;0.0;31069019;3138609
447395218;0.0;27.0;1.0;0.0;31069019;3138609
447395233;0.0;20.0;1.0;0.0;31069019;3138609
447395236;0.0;26.0;1.0;0.0;31069019;3138609
447395238;1.0;26.0;1.0;0.0;31069019;3138609
447395243;0.0;27.0;1.0;0.0;31069019;3138609
447395246;0.0;27.0;1.0;0.0;31069019;3138609
447395248;0.0;27.0;1.0;0.0;31069019;3138609
447395249;0.0;27.0;1.0;0.0;31069019;3138609
447395254;0.0;26.0;1.0;0.0;31069019;3138609
447395260;0.0;27.0;1.0;0.0;31069019;3138609
447395270;0.0;26.0;1.0;0.0;31069019;3138609
447395271;0.0;27.0;1.0;0.0;31069019;3138609
447395272;0.0;27.0;1.0;0.0;31069019;3138609
447395273;0.0;27.0;1.0;0.0;31069019;3138609
447395275;0.0;26.0;1.0;0.0;31069019;3138609
447395279;0.0;27.0;1.0;0.0;31069019;3138609
447395281;0.0;27.0;1.0;0.0;31069019;3138609
447395294;0.0;41.0;1.0;0.0;31069019;3138609
447395296;0.0;41.0;1.0;0.0;31069019;3138609
447395297;0.0;25.0;1.0;0.0;31069019;3138609
447395299;0.0;27.0;1.0;0.0;31069019;3138609
447395300;0.0;41.0;1.0;0.0;31069019;3138609
447395302;0.0;27.0;1.0;0.0;31069019;3138609
447395303;0.0;25.0;1.0;0.0;31069019;3138609
447395304;0.0;41.0;1.0;0.0;31069019;3138609
447395305;0.0;20.0;1.0;0.0;31069019;3138609
447395306;0.0;26.0;1.0;0.0;31069019;3138609
447395307;0.0;21.0;1.0;0.0;31069019;3138609
447395309;0.0;25.0;1.0;0.0;31069019;3138609
447395310;0.0;26.0;1.0;0.0;31069019;3138609
447395311;0.0;25.0;1.0;0.0;31069019;3138609
447395312;0.0;26.0;1.0;0.0;31069019;3138609
447395313;0.0;26.0;1.0;0.0;31069019;3138609
447395314;0.0;26.0;1.0;0.0;31069019;3138609
447395315;0.0;26.0;1.0;0.0;31069019;3138609
447395316;0.0;26.0;1.0;0.0;31069019;3138609
447395317;0.0;26.0;1.0;0.0;31069019;3138609
447395318;0.0;26.0;1.0;0.0;31069019;3138609
447395319;0.0;26.0;1.0;0.0;31069019;3138609
447395320;0.0;26.0;1.0;0.0;31069019;3138609
447395321;0.0;26.0;1.0;0.0;31069019;3138609
447395323;0.0;26.0;1.0;0.0;31069019;3138609
447395324;0.0;26.0;1.0;0.0;31069019;3138609
447395325;0.0;25.0;1.0;0.0;31069019;3138609
447395326;0.0;26.0;1.0;0.0;31069019;3138609
447395327;0.0;25.0;1.0;0.0;31069019;3138609
447395330;0.0;26.0;1.0;0.0;31069019;3138609
447395331;1.0;25.0;1.0;0.0;31069019;3138609
447395332;0.0;26.0;1.0;0.0;31069019;3138609
447395333;0.0;26.0;1.0;0.0;31069019;3138609
447395334;0.0;26.0;1.0;0.0;31069019;3138609
447395335;0.0;26.0;1.0;0.0;31069019;3138609
447395336;0.0;26.0;1.0;0.0;31069019;3138609
447395337;0.0;26.0;1.0;0.0;31069019;3138609
447395338;0.0;25.0;1.0;0.0;31069019;3138609
447395339;0.0;26.0;1.0;0.0;31069019;3138609
447395340;0.0;25.0;1.0;0.0;31069019;3138609
447395341;0.0;26.0;1.0;0.0;31069019;3138609
447395342;0.0;26.0;1.0;0.0;31069019;3138609
447395343;0.0;25.0;1.0;0.0;31069019;3138609
447395344;0.0;26.0;1.0;0.0;31069019;3138609
447395345;0.0;25.0;1.0;0.0;31069019;3138609
447395347;0.0;26.0;1.0;0.0;31069019;3138609
447395348;0.0;26.0;1.0;0.0;31069019;3138609
447395349;0.0;19.0;1.0;0.0;31069019;3138609
447395350;0.0;21.0;1.0;0.0;31069019;3138609
447395351;0.0;20.0;1.0;0.0;31069019;3138609
447395353;0.0;26.0;1.0;0.0;31069019;3138609
447395354;0.0;38.0;1.0;0.0;31069019;3138609
447395356;0.0;25.0;1.0;0.0;31069019;3138609
447395357;0.0;25.0;1.0;0.0;31069019;3138609
447395358;0.0;21.0;1.0;0.0;31069019;3138609
447395359;0.0;25.0;1.0;0.0;31069019;3138609
447395360;0.0;25.0;1.0;0.0;31069019;3138609
447395361;0.0;25.0;1.0;0.0;31069019;3138609
447395363;0.0;25.0;1.0;0.0;31069019;3138609
447395364;0.0;25.0;1.0;0.0;31069019;3138609
447395365;0.0;25.0;1.0;0.0;31069019;3138609
447395366;0.0;25.0;1.0;0.0;31069019;3138609
447395367;0.0;25.0;1.0;0.0;31069019;3138609
447395368;0.0;25.0;1.0;0.0;31069019;3138609
447395369;0.0;25.0;1.0;0.0;31069019;3138609
447395370;0.0;25.0;1.0;0.0;31069019;3138609
447395371;0.0;25.0;1.0;0.0;31069019;3138609
447395372;0.0;25.0;1.0;0.0;31069019;3138609
447395373;0.0;25.0;1.0;0.0;31069019;3138609
447395374;0.0;25.0;1.0;0.0;31069019;3138609
447395375;0.0;21.0;1.0;0.0;31069019;3138609
447395376;0.0;41.0;1.0;0.0;31069019;3138609
447395377;0.0;25.0;1.0;0.0;31069019;3138609
447395378;0.0;25.0;1.0;0.0;31069019;3138609
447395379;0.0;25.0;1.0;0.0;31069019;3138609
447395381;0.0;25.0;1.0;0.0;31069019;3138609
447395382;0.0;25.0;1.0;0.0;31069019;3138609
447395383;1.0;25.0;1.0;0.0;31069019;3138609
447395384;0.0;25.0;1.0;0.0;31069019;3138609
447395385;0.0;25.0;1.0;0.0;31069019;3138609
447395386;0.0;25.0;1.0;0.0;31069019;3138609
447395396;0.0;41.0;1.0;0.0;31069019;3138609
447395397;0.0;25.0;1.0;0.0;31069019;3138609
447395398;1.0;25.0;1.0;0.0;31069019;3138609
447395399;0.0;25.0;1.0;0.0;31069019;3138609
447395400;1.0;25.0;1.0;0.0;31069019;3138609
447395401;0.0;25.0;1.0;0.0;31069019;3138609
447395409;0.0;26.0;1.0;0.0;31069019;3138609
447395410;0.0;25.0;1.0;0.0;31069019;3138609
447395411;0.0;25.0;1.0;0.0;31069019;3138609
447395413;0.0;41.0;1.0;0.0;31069019;3138609
447395415;0.0;25.0;1.0;0.0;31069019;3138609
447395416;0.0;41.0;1.0;0.0;31069019;3138609
447395417;1.0;25.0;1.0;0.0;31069019;3138609
447395420;0.0;25.0;1.0;0.0;31069019;3138609
447395426;0.0;25.0;1.0;0.0;31069019;3138609
447395427;0.0;25.0;1.0;0.0;31069019;3138609
447395428;0.0;26.0;1.0;0.0;31069019;3138609
447395429;0.0;26.0;1.0;0.0;31069019;3138609
447395430;0.0;38.0;1.0;0.0;31069019;3138609
447395431;0.0;25.0;1.0;0.0;31069019;3138609
447395432;1.0;25.0;1.0;0.0;31069019;3138609
447395434;0.0;25.0;1.0;0.0;31069019;3138609
447395438;0.0;25.0;1.0;0.0;31069019;3138609
447395441;0.0;21.0;1.0;0.0;31069019;3138609
447395443;1.0;26.0;1.0;0.0;31069019;3138609
447395446;1.0;41.0;1.0;0.0;31069019;3138609
447395447;0.0;41.0;1.0;0.0;31069019;3138609
447395448;0.0;41.0;1.0;0.0;31069019;3138609
447395449;0.0;41.0;1.0;0.0;31069019;3138609
447395450;0.0;41.0;1.0;0.0;31069019;3138609
447395452;0.0;21.0;1.0;0.0;31069019;3138609
447395455;0.0;20.0;1.0;0.0;31069019;3138609
447395458;0.0;21.0;1.0;0.0;31069019;3138609
447395459;0.0;21.0;1.0;0.0;31069019;3138609
447395461;0.0;21.0;1.0;0.0;31069019;3138609
447395462;0.0;41.0;1.0;0.0;31069019;3138609
447395463;0.0;41.0;1.0;0.0;31069019;3138609
447395468;0.0;41.0;1.0;0.0;31069019;3138609
447395470;0.0;41.0;1.0;0.0;31069019;3138609
447395474;0.0;41.0;1.0;0.0;31069019;3138609
447395476;0.0;41.0;1.0;0.0;31069019;3138609
447395477;0.0;21.0;1.0;0.0;31069019;3138609
447395480;0.0;21.0;1.0;0.0;31069019;3138609
447395482;0.0;41.0;1.0;0.0;31069019;3138609
447395484;0.0;41.0;1.0;0.0;31069019;3138609
447395487;0.0;41.0;1.0;0.0;31069019;3138609
447395491;0.0;41.0;1.0;0.0;31069019;3138609
447395493;0.0;21.0;1.0;0.0;31069019;3138609
447395495;0.0;41.0;1.0;0.0;31069019;3138609
447395496;0.0;41.0;1.0;0.0;31069019;3138609
447395497;0.0;21.0;1.0;0.0;31069019;3138609
447395499;0.0;21.0;1.0;0.0;31069019;3138609
447395502;0.0;25.0;1.0;0.0;31069019;3138609
447395505;0.0;41.0;1.0;0.0;31069019;3138609
447395507;0.0;41.0;1.0;0.0;31069019;3138609
447395508;0.0;41.0;1.0;0.0;31069019;3138609
447395509;0.0;41.0;1.0;0.0;31069019;3138609
447395511;0.0;41.0;1.0;0.0;31069019;3138609
447395513;0.0;41.0;1.0;0.0;31069019;3138609
447395514;0.0;41.0;1.0;0.0;31069019;3138609
447395515;0.0;41.0;1.0;0.0;31069019;3138609
447395516;0.0;41.0;1.0;0.0;31069019;3138609
447395519;0.0;21.0;1.0;0.0;31069019;3138609
447395521;0.0;41.0;1.0;0.0;31069019;3138609
447395523;0.0;41.0;1.0;0.0;31069019;3138609
447395524;0.0;41.0;1.0;0.0;31069019;3138609
447395526;0.0;41.0;1.0;0.0;31069019;3138609
447395528;0.0;41.0;1.0;0.0;31069019;3138609
447395530;0.0;41.0;1.0;0.0;31069019;3138609
447395533;0.0;41.0;1.0;0.0;31069019;3138609
447395534;1.0;41.0;1.0;0.0;31069019;3138609
447395535;0.0;20.0;1.0;0.0;31069019;3138609
447395536;0.0;41.0;1.0;0.0;31069019;3138609
447395537;0.0;41.0;1.0;0.0;31069019;3138609
447395538;0.0;25.0;1.0;0.0;31069019;3138609
447395539;1.0;21.0;1.0;0.0;31069019;3138609
447395540;0.0;41.0;1.0;0.0;31069019;3138609
447395543;0.0;41.0;1.0;0.0;31069019;3138609
