;Unnamed: 0;NU_INSCRICAO;TP_SEXO;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;NO_MUNICIPIO_PROVA;CO_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
20236;4164763;200006686587;M;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;418.6;358.6;431.9;486.0;1;1.0;100.0;40.0;40.0;120.0;40.0;340.0;E;E;C;D;4.0;G;A;C;C;B;A;B;A;B;A;B;A;A;C;A;A;D;A;B;B
20241;4166241;200006087172;F;1;2;0;3;1.0;0;2109007.0;Porto Franco;MA;4.0;1.0;1.0;Porto Franco;21;1;1;1;1;542.2;613.3;575.1;512.9;0;1.0;140.0;140.0;160.0;160.0;120.0;720.0;E;E;D;D;2.0;D;A;C;D;A;B;B;B;B;A;B;A;A;B;A;A;C;A;B;B
20246;4167168;200004239614;M;3;2;0;2;1.0;0;2103307.0;CodÃ³;MA;1.0;2.0;1.0;CodÃ³;21;1;1;1;1;468.9;564.5;582.9;473.3;0;1.0;120.0;40.0;40.0;120.0;80.0;400.0;C;E;A;A;5.0;A;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
20247;4167372;200006424880;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;402.1;378.7;481.1;350.1;1;1.0;120.0;120.0;100.0;120.0;20.0;480.0;H;D;F;B;3.0;B;A;A;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
20249;4167780;200002078675;M;2;2;0;2;1.0;0;2109205.0;Presidente Juscelino;MA;2.0;1.0;1.0;RosÃ¡rio;21;1;1;1;1;415.2;340.2;378.9;378.1;0;1.0;120.0;100.0;100.0;120.0;60.0;500.0;H;E;F;A;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
20250;4167860;200001334017;M;3;2;0;2;1.0;0;2101707.0;Barreirinhas;MA;2.0;1.0;1.0;Barreirinhas;21;1;1;1;1;412.1;474.8;535.3;366.0;1;1.0;100.0;100.0;80.0;100.0;20.0;400.0;B;C;A;A;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
20251;4168033;200005934722;F;3;2;0;2;1.0;0;2103208.0;Chapadinha;MA;2.0;1.0;1.0;Chapadinha;21;1;1;1;1;405.3;401.0;433.0;580.5;1;1.0;140.0;120.0;120.0;120.0;120.0;620.0;B;B;C;A;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
20253;4168250;200004044843;F;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;449.4;520.7;505.2;555.8;1;1.0;120.0;120.0;120.0;100.0;140.0;600.0;H;C;F;B;8.0;C;A;B;D;A;A;B;B;A;A;B;A;A;C;A;A;E;A;A;A
20255;4168545;200005710977;F;1;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;435.4;345.4;463.4;425.3;0;1.0;160.0;120.0;120.0;120.0;120.0;640.0;E;E;B;B;4.0;B;A;B;C;A;B;B;A;A;A;A;A;A;A;B;A;C;A;A;B
20256;4168580;200006796876;M;1;2;0;2;1.0;0;2109908.0;Santa InÃªs;MA;2.0;1.0;1.0;Santa InÃªs;21;1;1;1;1;338.1;445.6;426.5;426.5;1;1.0;120.0;120.0;100.0;100.0;20.0;460.0;E;E;A;A;5.0;B;A;B;C;A;B;B;B;B;A;A;A;A;B;B;A;C;A;A;A
20258;4169594;200001351086;F;1;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;575.8;646.6;611.1;667.5;0;1.0;160.0;120.0;160.0;160.0;160.0;760.0;F;E;F;D;6.0;E;A;D;D;C;A;B;A;B;A;B;A;B;D;A;B;E;A;B;B
20262;4170789;200004733203;F;3;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;554.0;566.8;632.5;586.2;0;1.0;160.0;180.0;160.0;160.0;120.0;780.0;G;E;E;D;6.0;N;A;C;D;B;A;B;A;B;A;A;A;A;D;A;A;E;A;C;B
20264;4171154;200004774117;M;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;342.6;427.9;361.2;405.5;1;7.0;0.0;0.0;0.0;0.0;0.0;0.0;H;E;D;B;7.0;C;A;B;D;A;A;B;B;B;A;A;A;A;B;B;A;D;A;A;B
20267;4171499;200001075073;F;2;2;0;2;1.0;0;2102002.0;Bom Jardim;MA;2.0;1.0;1.0;Bom Jardim;21;1;1;1;1;568.2;424.0;524.1;587.0;1;1.0;120.0;120.0;120.0;120.0;80.0;560.0;A;B;A;A;4.0;A;A;A;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
20268;4171527;200004727387;F;3;2;0;2;1.0;0;2111201.0;SÃ£o JosÃ© de Ribamar;MA;2.0;1.0;1.0;SÃ£o JosÃ© de Ribamar;21;1;1;1;1;373.6;403.7;506.7;365.5;1;1.0;120.0;120.0;120.0;140.0;40.0;540.0;E;H;F;B;3.0;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;D;A;A;A
20269;4171699;200003692603;M;2;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;448.2;431.9;509.4;509.5;1;1.0;120.0;120.0;120.0;120.0;100.0;580.0;D;G;C;D;4.0;E;A;C;D;A;A;B;B;A;A;B;A;A;B;A;A;D;A;A;B
20270;4171911;200002649294;M;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;432.2;507.6;486.7;417.1;1;1.0;120.0;120.0;100.0;120.0;140.0;600.0;E;C;F;B;8.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
20271;4171967;200002660644;F;1;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;543.3;517.2;555.5;491.4;1;1.0;160.0;180.0;180.0;180.0;140.0;840.0;D;E;D;C;6.0;B;A;D;C;A;B;B;A;A;A;A;A;A;D;A;A;E;A;A;A
20272;4172102;200001757461;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;PaÃ§o do Lumiar;21;1;1;1;1;509.3;439.7;435.9;540.2;0;1.0;100.0;120.0;120.0;120.0;80.0;540.0;D;D;C;B;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
20273;4172112;200005805507;F;3;2;0;2;1.0;0;2106326.0;MaracaÃ§umÃ©;MA;2.0;1.0;1.0;MaracaÃ§umÃ©;21;1;1;1;1;388.6;510.2;517.1;522.0;1;1.0;120.0;60.0;60.0;100.0;40.0;380.0;B;C;A;A;4.0;A;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A
20274;4172476;200004072522;M;3;2;0;2;1.0;0;2109007.0;Porto Franco;MA;1.0;1.0;1.0;Porto Franco;21;1;1;1;1;529.1;543.3;526.1;483.2;0;1.0;100.0;160.0;140.0;160.0;120.0;680.0;D;F;A;D;4.0;A;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;B;B
20278;4173317;200006712955;M;1;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;592.3;558.5;516.9;660.2;0;1.0;120.0;160.0;140.0;140.0;180.0;740.0;F;F;D;D;6.0;G;D;D;D;B;A;B;B;B;A;B;A;A;C;A;A;E;A;B;B
20279;4173968;200004401749;F;3;2;0;2;1.0;0;2109007.0;Porto Franco;MA;4.0;1.0;1.0;Porto Franco;21;1;1;1;1;543.7;646.2;583.8;595.3;0;1.0;160.0;200.0;180.0;200.0;200.0;940.0;B;B;A;A;3.0;E;A;C;D;A;A;B;B;B;B;A;A;A;B;A;A;C;A;A;B
20280;4174166;200006562907;F;2;2;0;2;1.0;0;2102408.0;CajapiÃ³;MA;2.0;2.0;1.0;SÃ£o Vicente Ferrer;21;1;1;1;1;351.7;418.9;333.8;456.5;1;6.0;0.0;0.0;0.0;0.0;0.0;0.0;B;F;A;A;7.0;B;A;A;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
20283;4175259;200004240866;M;2;2;0;2;0.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;484.3;432.9;383.7;340.5;1;1.0;80.0;40.0;40.0;80.0;0.0;240.0;B;B;B;B;3.0;D;B;C;D;C;B;C;C;B;C;A;A;B;B;A;A;C;A;B;B
20285;4175823;200006546143;F;1;2;0;2;1.0;0;2105500.0;JoÃ£o Lisboa;MA;2.0;1.0;1.0;JoÃ£o Lisboa;21;1;1;1;1;371.2;355.1;379.1;359.9;1;1.0;120.0;80.0;60.0;100.0;0.0;360.0;A;A;A;A;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
20286;4175964;200005776669;M;3;2;0;3;1.0;0;2101202.0;Bacabal;MA;4.0;1.0;1.0;Bacabal;21;1;1;1;1;506.5;571.3;444.9;472.8;1;1.0;140.0;120.0;120.0;120.0;100.0;600.0;D;E;F;B;8.0;B;A;C;D;B;A;B;A;B;A;B;A;A;C;A;A;D;A;A;B
20287;4176051;200005023220;F;3;2;0;2;1.0;0;2105906.0;Lago Verde;MA;2.0;1.0;1.0;Bacabal;21;1;1;1;1;404.6;385.9;428.2;407.3;0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;H;E;A;A;2.0;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
20289;4176200;200001100217;M;3;2;0;2;1.0;0;2103307.0;CodÃ³;MA;2.0;1.0;1.0;CodÃ³;21;1;1;1;1;420.7;426.3;393.4;438.3;1;1.0;60.0;60.0;60.0;60.0;40.0;280.0;A;A;A;A;4.0;B;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
20290;4176839;200006763600;F;3;2;0;2;1.0;0;2108603.0;Pinheiro;MA;2.0;1.0;1.0;Pinheiro;21;1;1;1;1;496.9;361.4;401.2;429.4;1;1.0;120.0;120.0;120.0;140.0;100.0;600.0;H;E;F;B;5.0;C;A;C;D;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
20292;4177042;200003574115;M;3;2;0;2;1.0;0;2104552.0;Governador Edison LobÃ£o;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;478.3;503.4;534.5;505.1;0;1.0;120.0;120.0;120.0;100.0;80.0;540.0;E;E;C;B;3.0;C;A;C;C;A;A;B;B;A;A;B;A;A;B;B;A;D;A;A;B
20294;4177691;200001962472;M;1;2;0;2;1.0;0;2103604.0;CoroatÃ¡;MA;2.0;1.0;1.0;CoroatÃ¡;21;1;1;1;1;397.9;482.3;535.9;498.1;1;1.0;80.0;120.0;100.0;80.0;120.0;500.0;C;B;B;B;4.0;B;A;B;D;A;A;B;B;B;A;B;A;A;B;A;A;C;A;A;B
20295;4178150;200003402864;M;3;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;578.9;554.4;516.5;526.8;1;1.0;160.0;120.0;120.0;180.0;120.0;700.0;E;F;D;D;6.0;I;B;E;E;D;A;C;C;B;B;B;A;B;E;B;B;E;A;B;B
20296;4178264;200004883272;F;3;2;0;2;1.0;0;2111201.0;SÃ£o JosÃ© de Ribamar;MA;2.0;2.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;369.5;358.2;365.0;466.1;1;1.0;40.0;40.0;40.0;60.0;0.0;180.0;H;D;A;A;3.0;C;A;B;C;A;A;B;B;B;A;B;A;A;B;A;A;D;A;A;A
20297;4179090;200003084094;M;3;2;0;2;1.0;0;2103406.0;Coelho Neto;MA;1.0;1.0;1.0;Coelho Neto;21;1;1;1;1;371.5;509.2;521.7;428.8;1;1.0;120.0;40.0;40.0;80.0;20.0;300.0;A;B;A;A;4.0;F;A;D;D;A;A;B;B;B;B;A;A;A;C;B;A;C;A;A;B
20299;4179839;200003755722;M;1;2;0;3;1.0;0;2101004.0;Arari;MA;3.0;1.0;1.0;Arari;21;1;1;1;1;563.9;605.1;552.7;569.2;0;1.0;120.0;40.0;40.0;140.0;40.0;380.0;F;G;E;D;2.0;H;A;C;D;A;B;B;A;B;A;B;A;A;B;A;A;C;A;B;B
20301;4180468;200006052573;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;512.9;564.0;561.2;637.5;0;1.0;160.0;120.0;160.0;120.0;160.0;720.0;E;E;B;B;6.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
20302;4180544;200001734380;F;2;2;0;2;1.0;0;2101202.0;Bacabal;MA;1.0;1.0;1.0;Bacabal;21;1;1;1;1;380.4;394.6;570.5;421.9;1;1.0;140.0;160.0;160.0;120.0;140.0;720.0;E;G;B;D;3.0;D;A;B;C;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;B
20304;4180811;200001961289;M;2;2;0;2;1.0;0;2103000.0;Caxias;MA;2.0;1.0;1.0;Caxias;21;1;1;1;1;415.6;384.2;435.4;349.7;1;1.0;80.0;120.0;80.0;100.0;100.0;480.0;E;E;B;B;4.0;B;A;B;C;A;C;B;A;A;A;A;A;A;B;A;A;D;A;A;B
20306;4181323;200001283436;M;3;2;0;2;1.0;0;2105989.0;Lajeado Novo;MA;2.0;1.0;1.0;Porto Franco;21;1;1;1;1;379.8;397.7;345.9;363.4;0;1.0;60.0;40.0;40.0;60.0;80.0;280.0;E;E;A;A;3.0;D;A;B;C;B;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
20310;4182360;200003470651;F;2;2;0;2;1.0;0;2107506.0;PaÃ§o do Lumiar;MA;2.0;1.0;1.0;PaÃ§o do Lumiar;21;1;1;1;1;423.2;455.7;520.4;414.9;0;1.0;160.0;200.0;200.0;160.0;120.0;840.0;E;E;C;B;4.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
20311;4184108;200004467111;M;3;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;582.5;663.6;643.7;687.7;1;1.0;180.0;200.0;200.0;200.0;200.0;980.0;G;G;E;E;5.0;M;B;C;D;B;B;B;B;B;A;A;A;A;B;B;B;E;A;E;B
20314;4184783;200005021761;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;420.4;363.3;488.8;371.9;1;1.0;120.0;180.0;120.0;120.0;80.0;620.0;E;E;B;C;3.0;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;D;A;B;B
20315;4185356;200002298612;M;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;528.1;592.9;562.0;457.2;1;1.0;120.0;120.0;120.0;120.0;120.0;600.0;E;E;C;B;4.0;C;A;C;D;B;C;B;B;B;A;B;A;A;B;B;A;C;A;B;B
20316;4185421;200006303784;M;3;2;0;2;1.0;0;2112209.0;Timon;MA;2.0;1.0;1.0;Timon;21;1;1;1;1;381.3;346.1;445.4;391.7;1;1.0;140.0;40.0;40.0;120.0;40.0;380.0;E;F;B;D;7.0;D;A;B;D;A;B;B;B;A;A;A;A;A;B;A;A;E;A;A;B
20317;4185530;200003936536;F;3;2;0;2;1.0;0;2111904.0;Sucupira do Norte;MA;2.0;1.0;1.0;Colinas;21;1;1;1;1;523.6;417.8;556.2;430.3;1;1.0;120.0;120.0;120.0;140.0;180.0;680.0;D;F;D;D;3.0;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
20318;4186098;200005560550;F;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;2.0;1.0;1.0;Imperatriz;21;1;1;1;1;566.3;515.8;520.3;454.6;1;1.0;140.0;120.0;120.0;140.0;200.0;720.0;E;E;C;B;2.0;C;A;B;C;B;A;B;A;B;B;B;A;A;B;A;A;C;A;A;A
20319;4186256;200003173633;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;438.2;484.8;534.5;619.7;0;1.0;80.0;120.0;100.0;120.0;160.0;580.0;C;D;C;B;6.0;D;A;B;D;B;A;B;A;B;A;B;A;A;B;A;A;E;A;A;B
20320;4186316;200005599660;F;1;2;0;2;1.0;0;2111201.0;SÃ£o JosÃ© de Ribamar;MA;1.0;1.0;1.0;PaÃ§o do Lumiar;21;1;1;1;1;501.4;559.7;579.8;597.5;1;1.0;160.0;200.0;160.0;200.0;140.0;860.0;C;D;B;B;5.0;B;A;B;B;B;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
20321;4186838;200005538366;F;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;363.5;440.3;468.1;438.9;0;1.0;120.0;120.0;100.0;120.0;0.0;460.0;B;D;F;D;4.0;B;A;B;C;A;A;B;B;A;A;A;A;A;B;B;A;C;A;A;A
20323;4187114;200005091277;F;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;2.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;461.3;410.4;571.1;443.4;1;1.0;140.0;120.0;120.0;120.0;100.0;600.0;E;E;C;B;4.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;B
20324;4187164;200001209105;M;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;373.6;405.2;448.6;512.1;0;1.0;140.0;120.0;120.0;80.0;60.0;520.0;D;D;B;B;4.0;B;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;D;A;A;A
20325;4187517;200005759689;F;3;2;0;2;1.0;0;2101400.0;Balsas;MA;2.0;1.0;1.0;Balsas;21;1;1;1;1;486.7;387.6;560.1;474.9;1;1.0;140.0;40.0;40.0;140.0;40.0;400.0;F;E;B;F;5.0;C;A;B;D;B;B;C;B;B;A;A;A;A;B;A;A;E;A;B;B
20328;4187977;200005613063;M;3;2;0;3;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;4.0;1.0;2.0;SÃ£o LuÃ­s;21;1;1;1;1;556.2;643.6;608.7;597.9;1;1.0;140.0;180.0;180.0;180.0;180.0;860.0;F;F;D;D;3.0;G;B;C;D;B;A;B;B;B;A;B;A;A;C;A;B;E;A;B;B
20330;4188156;200001661928;F;3;2;0;2;1.0;0;2103307.0;CodÃ³;MA;2.0;1.0;1.0;CodÃ³;21;1;1;1;1;454.9;479.0;452.4;328.1;1;8.0;0.0;0.0;0.0;0.0;0.0;0.0;B;B;B;A;7.0;C;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;B
20331;4188274;200004636245;M;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;1.0;1.0;SÃ£o JosÃ© de Ribamar;21;1;1;1;1;534.6;536.4;570.1;629.7;1;1.0;140.0;40.0;40.0;180.0;40.0;440.0;E;H;B;F;5.0;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
20332;4188286;200004401487;M;3;2;0;2;1.0;0;2104107.0;Fortaleza dos Nogueiras;MA;2.0;1.0;1.0;Balsas;21;1;1;1;1;394.3;377.2;457.6;438.9;0;1.0;80.0;40.0;40.0;100.0;40.0;300.0;E;F;D;D;4.0;I;A;E;D;C;A;B;B;B;A;A;A;B;B;A;A;D;A;B;B
20334;4188554;200004079366;F;3;2;0;2;1.0;0;2109908.0;Santa InÃªs;MA;2.0;1.0;1.0;Santa InÃªs;21;1;1;1;1;442.5;394.5;491.4;332.6;1;1.0;80.0;100.0;120.0;140.0;120.0;560.0;C;E;B;B;4.0;B;A;B;C;B;A;A;B;A;A;A;A;A;B;A;B;C;A;A;B
20336;4188700;200006164335;F;2;2;0;2;1.0;0;2111789.0;Serrano do MaranhÃ£o;MA;2.0;2.0;1.0;Cururupu;21;1;1;1;1;429.9;361.5;368.3;460.3;0;1.0;60.0;120.0;80.0;80.0;0.0;340.0;C;C;B;B;4.0;B;A;A;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
20337;4188842;200003565055;F;3;2;0;2;1.0;0;2102150.0;Brejo de Areia;MA;2.0;1.0;1.0;Vitorino Freire;21;1;1;1;1;413.8;353.6;381.5;376.8;0;1.0;120.0;120.0;100.0;120.0;140.0;600.0;A;E;A;A;2.0;A;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
20339;4189007;200003258780;F;3;2;0;2;1.0;0;2112209.0;Timon;MA;2.0;1.0;1.0;Timon;21;1;1;1;1;544.9;389.3;519.6;477.0;1;1.0;140.0;120.0;120.0;100.0;160.0;640.0;E;F;B;D;3.0;C;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
20341;4189394;200003076760;M;3;2;0;2;1.0;0;2105302.0;Imperatriz;MA;1.0;1.0;1.0;Imperatriz;21;1;1;1;1;523.8;533.8;542.7;560.6;0;1.0;120.0;120.0;120.0;120.0;120.0;600.0;B;E;C;B;4.0;C;A;B;C;A;A;B;B;A;A;A;A;A;C;A;A;D;A;B;B
20342;4189463;200002946719;M;1;2;0;2;1.0;0;2104909.0;GuimarÃ£es;MA;2.0;2.0;1.0;Mirinzal;21;1;1;1;1;509.3;457.7;530.8;440.7;1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;E;G;A;D;4.0;E;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;C;A;A;B
20344;4189934;200003312649;M;2;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;1.0;2.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;450.2;481.2;352.3;434.7;0;1.0;80.0;180.0;100.0;120.0;140.0;620.0;D;E;B;B;3.0;B;A;B;C;B;A;B;B;A;A;A;A;A;B;A;A;D;A;A;A
20345;4190298;200005600312;M;1;2;0;2;1.0;0;2104057.0;Estreito;MA;2.0;1.0;1.0;Estreito;21;1;1;1;1;529.0;620.6;575.8;620.8;0;1.0;140.0;180.0;160.0;160.0;180.0;820.0;E;G;C;D;4.0;J;A;D;E;C;B;B;B;B;A;B;A;A;C;A;A;E;A;B;B
20347;4190622;200003246088;F;3;2;0;2;1.0;0;2112100.0;Timbiras;MA;2.0;1.0;1.0;Timbiras;21;1;1;1;1;370.7;401.3;401.3;493.4;1;1.0;120.0;120.0;120.0;120.0;100.0;580.0;B;C;A;A;3.0;B;A;A;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A
20348;4191005;200002493176;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;393.9;382.7;422.8;437.6;1;1.0;80.0;40.0;40.0;80.0;0.0;240.0;H;D;C;C;4.0;C;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
20349;4191319;200002357627;M;3;2;0;2;1.0;0;2111300.0;SÃ£o LuÃ­s;MA;2.0;1.0;1.0;SÃ£o LuÃ­s;21;1;1;1;1;461.5;504.1;527.5;494.9;0;1.0;120.0;120.0;120.0;140.0;80.0;580.0;F;E;E;F;3.0;G;A;C;D;A;B;B;A;B;A;A;B;A;C;B;B;D;A;B;B
20350;4191698;200005142342;M;3;2;0;2;1.0;0;2108207.0;Pedreiras;MA;2.0;1.0;1.0;Pedreiras;21;1;1;1;1;559.0;625.5;546.9;515.7;1;1.0;120.0;120.0;120.0;120.0;120.0;600.0;E;F;C;D;4.0;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;B
20351;4191879;200005625851;M;3;2;0;2;1.0;0;2101202.0;Bacabal;MA;1.0;1.0;1.0;Bacabal;21;1;1;1;1;513.5;481.3;516.3;549.7;1;1.0;120.0;120.0;120.0;140.0;180.0;680.0;B;G;A;D;4.0;C;A;B;D;B;B;B;B;B;A;B;A;A;B;A;A;E;A;B;B
20353;4192402;200004625822;F;3;2;0;2;1.0;0;2101202.0;Bacabal;MA;1.0;1.0;1.0;SÃ£o Mateus do MaranhÃ£o;21;1;1;1;1;419.8;512.9;528.6;517.1;1;1.0;120.0;180.0;120.0;120.0;160.0;700.0;E;E;D;D;5.0;C;A;E;C;B;A;B;A;A;A;A;A;A;C;A;A;E;A;D;B
20354;4192772;200003021168;F;3;2;0;2;1.0;0;2101202.0;Bacabal;MA;2.0;1.0;1.0;Bacabal;21;1;1;1;1;412.7;527.2;479.9;466.4;1;1.0;140.0;120.0;120.0;120.0;120.0;620.0;E;E;A;A;5.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
20357;4193082;200006112453;F;3;2;0;2;1.0;0;2107902.0;Passagem Franca;MA;2.0;1.0;1.0;Buriti Bravo;21;1;1;1;1;423.9;432.2;461.8;476.8;1;1.0;120.0;40.0;40.0;120.0;40.0;360.0;E;E;C;B;4.0;B;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;C;A;B;B
20359;4193255;200001573167;M;3;2;0;2;1.0;0;2109502.0;RiachÃ£o;MA;2.0;1.0;1.0;Balsas;21;1;1;1;1;456.7;502.7;497.7;522.1;1;1.0;120.0;120.0;120.0;120.0;60.0;540.0;E;G;C;D;4.0;H;B;C;C;B;A;B;B;B;A;A;A;A;C;A;B;E;A;C;B
20361;4194533;200002042947;F;3;2;0;2;1.0;0;2108504.0;PindarÃ©-Mirim;MA;2.0;1.0;1.0;PindarÃ©-Mirim;21;1;1;1;1;443.8;412.7;497.3;473.8;0;1.0;120.0;100.0;120.0;120.0;0.0;460.0;D;F;B;D;4.0;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;B;E;A;A;A
20363;4194872;200004209778;M;0;2;0;3;1.0;0;2103208.0;Chapadinha;MA;4.0;1.0;1.0;Chapadinha;21;1;1;1;1;599.5;633.9;626.7;546.7;0;1.0;140.0;140.0;140.0;160.0;140.0;720.0;E;G;C;D;5.0;D;A;C;D;B;A;B;A;B;A;A;A;A;B;A;A;C;A;B;A
